policy,episode,seed,success,landing_error_xy_m,landing_x_m,landing_y_m,has_fallen,torso_tilt_deg,reward_sum
ppo_best,90,2116,True,0.004269294227912904,0.5494139669075667,-0.004228881461930976,False,3.1227159815085543,69.34567029719575
ppo_best,91,2117,True,0.006286424695879909,0.5483113598014889,-0.006055380230583472,False,3.138101980646326,68.33584974461829
ppo_best,92,2118,True,0.0070212783441965234,0.5476931050610513,-0.006631484398483924,False,3.149153357084435,67.96774080441581
ppo_best,93,2119,True,0.0064483388376911374,0.5476478479133554,-0.006004036502801194,False,3.134616834630675,68.25460330435439
ppo_best,94,2120,True,0.007190146963929635,0.5475297155685338,-0.006752474227315648,False,3.1527091282307143,67.88364063469375
ppo_best,95,2121,True,0.0054696762566077755,0.54850721427107,-0.005262028992660677,False,3.14459276877131,68.74478412814625
ppo_best,96,2122,True,0.004418383415709778,0.5493391613927697,-0.004368684509484874,False,3.129015850191377,69.27092117310919
ppo_best,97,2123,True,0.004435072278511449,0.5488130285755053,-0.004273285030635522,False,3.1304572996257165,69.26180050685245
ppo_best,98,2124,True,0.004726798623769643,0.5489035478329555,-0.004597871015486825,False,3.133044651015483,69.11626263039543
ppo_best,99,2125,True,0.008362115828466151,0.5467992858497216,-0.0077253097062118786,False,3.1269884820780747,67.29714942070196
ppo_final,0,2026,False,0.20935539986720444,0.39353172432197786,-0.1390947955888484,False,3.1281792062907066,-44.06778494109838
ppo_final,1,2027,False,0.14134042244017583,0.6613310142604052,-0.087077668086122,False,3.352833242714694,-9.707003508187283
ppo_final,2,2028,False,0.20238613776540335,0.4818257869137454,0.1905581943388076,False,3.147534196428508,-40.511086541175224
ppo_final,3,2029,False,0.17551105989824792,0.6948303864183266,-0.09913773911344043,False,3.3450407126329194,-26.80994424118009
ppo_final,4,2030,False,0.33721268203349053,0.8661993206323468,0.11717671507540367,False,3.3571330293035664,-64.40774450222438
ppo_final,5,2031,False,0.16824036146050006,0.6741513096757524,0.11353973546805164,False,3.215155036213408,-23.149601947049092
ppo_final,6,2032,False,0.26690687302736765,0.8017580736220368,0.08864057330234563,False,3.2523653271900694,-64.2786756952271
ppo_final,7,2033,False,0.2207204547013665,0.7042076547990855,0.15791617499465996,False,3.296764806729608,-49.62141840392663
ppo_final,8,2034,False,0.19004564316966943,0.7154565787851103,0.09349581287148605,False,3.3085084846448534,-33.9990801383466
ppo_final,9,2035,False,0.20980084047685957,0.5827062699906338,0.20723583803989223,False,3.2774688458116503,-44.218726073641776
ppo_final,10,2036,False,0.2914666143413272,0.6881566562263652,0.25664279770908416,False,3.3065303295781217,-64.32712554434721
ppo_final,11,2037,False,0.23615592835107865,0.7860912482762871,-0.005526751550810843,False,3.297920492541968,-57.40758565216025
ppo_final,12,2038,False,0.2614438212071947,0.8111841556814972,-0.011649397768257255,False,3.3256813890869212,-64.26365000965706
ppo_final,13,2039,False,0.3365479378586573,0.8767157052933112,0.08075495273733291,False,3.371914393252124,-64.40770161279232
ppo_final,14,2040,False,0.17391488032878435,0.7215703852872881,0.028460296768426492,False,3.377984854649889,-25.79614913059511
ppo_final,15,2041,False,0.30180114546976156,0.8193322159242327,0.13617668255689994,False,3.2617982578958533,-64.35587478970145
ppo_final,16,2042,False,0.1284650378681665,0.5196437316654341,-0.12482693189880652,False,3.211387963448853,-3.2600034147988226
ppo_final,17,2043,False,0.2549195172019885,0.7960039394564141,-0.06682830255527882,False,3.2778874866203904,-64.34288802104616
ppo_final,18,2044,False,0.18129381078349618,0.7173596776545991,0.0697006752029765,False,3.3584346626769674,-29.47007021825519
ppo_final,19,2045,False,0.11009169615024508,0.656225319680692,0.02891994156240105,False,3.26090127831072,6.144431724626232
ppo_final,20,2046,True,0.08948105544650098,0.5239550764781726,0.08560678269016973,False,3.2752483879410184,26.376937544789577
ppo_final,21,2047,False,0.33601109406610513,0.8774426617262007,-0.07539733826311035,False,3.2618424556020686,-64.34761137482175
